"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.351824130E1,2.569741964E0,1.298016548E1,-7.731808424E-1,1.325466251E1
1.352080016E1,2.633450985E0,1.299601841E1,-7.106683254E-1,1.327917950E1
1.352335880E1,2.691626310E0,1.300529003E1,-6.390331984E-1,1.329626957E1
1.352591786E1,2.737837791E0,1.299691486E1,-5.620142221E-1,1.329403670E1
1.352847693E1,2.769093990E0,1.297298717E1,-4.893322289E-1,1.327425040E1
1.353103583E1,2.795564651E0,1.294397449E1,-4.076771438E-1,1.324869269E1
1.353359474E1,2.816352367E0,1.290912819E1,-3.215355575E-1,1.321668704E1
1.353615365E1,2.829811811E0,1.286441231E1,2.769692242E-1,1.317488713E1
1.353871240E1,2.834597588E0,1.280862999E1,3.064308465E-1,1.312211285E1
1.354127094E1,2.819792032E0,1.274312687E1,3.346960545E-1,1.305567045E1
1.354382938E1,2.775823832E0,1.266924858E1,3.547359705E-1,1.297462505E1
1.354638766E1,2.677867651E0,1.258340549E1,3.653541207E-1,1.287037500E1
1.354894583E1,1.963310957E0,1.250728416E1,3.762713671E-1,1.266603044E1
1.355150417E1,1.865504384E0,1.243848991E1,3.595215976E-1,1.258274190E1
1.355406286E1,1.190429211E0,1.238554955E1,3.041875660E-1,1.244634442E1
1.355662136E1,1.105633616E0,1.235848045E1,1.890329868E-1,1.240927872E1
1.355917938E1,9.957132936E-1,1.236610699E1,-7.411768436E-1,1.242824968E1
1.356173729E1,2.723331153E-1,1.241590786E1,-8.787640929E-1,1.244994617E1
1.356429526E1,2.047358900E-1,1.249576855E1,-1.864756584E0,1.263580094E1
1.356685365E1,1.159023494E-1,1.313958740E1,-2.008475542E0,1.329271095E1
1.356941188E1,-4.932205677E-1,1.322871971E1,-3.037837982E0,1.358200101E1
1.357196984E1,-5.663512349E-1,1.334522057E1,-3.183201790E0,1.373129416E1
1.357452766E1,-6.566802859E-1,1.413305759E1,-4.172335148E0,1.475069241E1
1.357708557E1,-1.282253861E0,1.420618820E1,-4.292873383E0,1.489592965E1
1.357964370E1,-1.337737441E0,1.428694534E1,-5.081757069E0,1.522270027E1
1.358220162E1,-1.409970760E0,1.435798264E1,-5.162514687E0,1.532289923E1
1.358475938E1,-1.471735477E0,1.441690636E1,-5.226821899E0,1.540561136E1
1.358731698E1,-1.520788312E0,1.445175171E1,-5.271089077E0,1.545801749E1
1.358987453E1,-1.566102386E0,1.445115280E1,-5.280809879E0,1.546529815E1
1.359243188E1,-1.605584025E0,1.441017628E1,-5.260620594E0,1.542417613E1
1.359498917E1,-1.630409479E0,1.434078407E1,-5.199603558E0,1.534119291E1
1.359754682E1,-1.635195136E0,1.423490238E1,-5.103142738E0,1.521014052E1
1.360010453E1,-1.622483253E0,1.344257832E1,-4.456183434E0,1.425457591E1
1.360266214E1,-1.569093466E0,1.334761333E1,-4.395764828E0,1.414014089E1
1.360521974E1,-1.474277854E0,1.262976646E1,-4.330709934E0,1.343277874E1
1.360777755E1,-7.553842068E-1,1.250743389E1,-4.266552448E0,1.323669058E1
1.361033594E1,-6.640082598E-1,1.159487057E1,-4.198357105E0,1.234941832E1
1.361289464E1,-3.843471408E-2,1.144890881E1,-4.124179363E0,1.216913495E1
1.361545339E1,4.740779847E-2,1.041835022E1,-4.044767380E0,1.117606424E1
1.361801198E1,1.540379524E-1,1.026894760E1,-3.970141411E0,1.101076906E1
1.362057052E1,9.251250625E-1,9.323782921E0,-3.884298801E0,1.014280836E1
1.362312906E1,1.000050306E0,9.212367058E0,-3.295963526E0,9.835201217E0
1.362568771E1,1.097109199E0,8.488389015E0,-3.272484064E0,9.163271720E0
1.362824662E1,1.767249107E0,8.409725189E0,-3.247060299E0,9.186405595E0
1.363080573E1,1.835594058E0,8.314759254E0,-3.219991446E0,9.103459338E0
1.363336474E1,1.931456566E0,8.222187042E0,-3.191277742E0,9.028794928E0
1.363592323E1,2.651098013E0,7.627570629E0,-3.170789003E0,8.675370729E0
1.363848141E1,2.742473841E0,7.620242596E0,-3.151197910E0,8.690184593E0
1.364103958E1,3.415903807E0,7.628318787E0,-3.136541843E0,8.927347930E0
1.364359797E1,3.522085428E0,7.664360523E0,-3.123381376E0,8.994610565E0
1.364615682E1,4.278964996E0,7.736593723E0,-3.109472990E0,9.371939295E0
1.364871578E1,4.397110939E0,7.843074322E0,-3.092424154E0,9.508495495E0
1.365127484E1,5.185695171E0,8.620592117E0,-3.065355301E0,1.051676975E1
1.365383396E1,5.272435188E0,8.705686569E0,-3.026920557E0,1.061837085E1
1.365639276E1,5.381009579E0,9.381958008E0,-2.953640461E0,1.121161862E1
1.365895193E1,6.027370453E0,9.493075371E0,-2.331656218E0,1.148408879E1
1.366151099E1,6.048906326E0,1.028420258E1,-2.232353926E0,1.213826571E1
1.366406953E1,6.055934906E0,1.040728283E1,-1.472333670E0,1.213069041E1
1.366662786E1,6.055037498E0,1.129651546E1,-1.355833173E0,1.288848418E1
1.366918594E1,6.040082455E0,1.142976570E1,-5.856433511E-1,1.294083143E1
1.367174422E1,6.010471344E0,1.235339546E1,-5.101198554E-1,1.374744949E1
1.367430266E1,5.981159210E0,1.248799229E1,-4.329513609E-1,1.385321853E1
1.367686120E1,5.953342915E0,1.341565895E1,-3.749254048E-1,1.468205592E1
1.367941990E1,5.938686848E0,1.354711533E1,-3.502494097E-1,1.479577675E1
1.368197865E1,5.930760384E0,1.442976761E1,-3.550350666E-1,1.560506847E1
1.368453734E1,5.931209087E0,1.455673695E1,-3.804588020E-1,1.572331328E1
1.368709589E1,5.946014881E0,1.536954880E1,-4.242773652E-1,1.648508825E1
1.368965427E1,5.959324837E0,1.546092415E1,-4.861916602E-1,1.657679433E1
1.369221286E1,5.986692905E0,1.608260918E1,-5.509474277E-1,1.716957638E1
1.369477120E1,6.015705585E0,1.613659859E1,-6.192924380E-1,1.723258689E1
1.369732922E1,6.036343575E0,1.619611931E1,-6.815057993E-1,1.729786619E1
1.369988724E1,6.042475224E0,1.624576950E1,-7.357929349E-1,1.734871536E1
1.370244526E1,6.033651829E0,1.626551056E1,-7.879863977E-1,1.736642481E1
1.370500344E1,5.999853134E0,1.625160217E1,-8.286643624E-1,1.734357216E1
1.370756162E1,5.939284801E0,1.619686699E1,-8.591728806E-1,1.727286260E1
1.371011974E1,5.866303921E0,1.611192131E1,-8.700901270E-1,1.716870953E1
1.371267807E1,5.773880959E0,1.545254993E1,-8.675477505E-1,1.651882683E1
1.371523667E1,5.683402538E0,1.535085487E1,-8.842974901E-1,1.639304096E1
1.371779516E1,5.049304485E0,1.458948803E1,-8.964111805E-1,1.546454622E1
1.372035328E1,5.009075165E0,1.446655750E1,-9.046365023E-1,1.533592147E1
1.372291156E1,4.954787731E0,1.359945774E1,-9.043374062E-1,1.450217220E1
1.372547000E1,4.885994434E0,1.347144222E1,-9.110672474E-1,1.435906476E1
1.372802828E1,4.820191860E0,1.263290691E1,-9.083753228E-1,1.355174278E1
1.373058641E1,4.757978439E0,1.252687550E1,-9.008977413E-1,1.343028612E1
1.373314443E1,4.705934525E0,1.179123211E1,-8.968598247E-1,1.272726726E1
1.373570255E1,4.648656368E0,1.169492054E1,-8.834002018E-1,1.261592519E1
1.373826083E1,4.579413891E0,1.104601669E1,-8.597710729E-1,1.198852462E1
1.374081912E1,4.487888336E0,1.097124100E1,-8.172984719E-1,1.188180321E1
1.374337719E1,3.817898035E0,1.087014484E1,-7.630113363E-1,1.154636656E1
1.374593521E1,3.763461351E0,1.022393322E1,-6.853941083E-1,1.091614478E1
1.374849323E1,3.677618742E0,1.016994476E1,-6.005984545E-1,1.083112989E1
1.375105141E1,3.059373379E0,1.010369396E1,-3.589233849E-3,1.055672345E1
1.375360964E1,3.004338264E0,1.003145981E1,2.497508563E-2,1.047171705E1
1.375616755E1,2.915654421E0,9.949356079E0,6.924230605E-2,1.036800471E1
1.375872521E1,2.244168520E0,9.860672951E0,1.200897843E-1,1.011353474E1
1.376128281E1,2.159821510E0,9.241828918E0,1.745264977E-1,9.492454383E0
1.376384036E1,2.056481600E0,9.219545364E0,2.307578325E-1,9.448935521E0
1.376639766E1,1.333400369E0,9.192925453E0,2.705385089E-1,9.293063328E0
1.376895469E1,1.280907869E0,9.169745445E0,2.934198678E-1,9.263425485E0
1.377151203E1,1.208824039E0,9.152097702E0,2.848954499E-1,9.235979283E0
1.377406953E1,1.107428193E0,9.141479492E0,2.464607358E-1,9.211611553E0
1.377662672E1,4.167997837E-1,9.137143135E0,1.793121397E-1,9.148402023E0
1.377918406E1,3.502494097E-1,9.131310463E0,8.509475738E-2,9.138421447E0
1.378174167E1,2.672483921E-1,9.139535904E0,-5.316552520E-1,9.158886152E0
1.378429958E1,1.682453454E-1,9.149256706E0,-5.808576941E-1,9.169220274E0
1.378685750E1,-4.733302295E-1,9.162715912E0,-6.382854581E-1,9.197108932E0
1.378941526E1,-5.009972453E-1,9.169894218E0,-6.859923601E-1,9.209155430E0
1.379197323E1,-5.322535038E-1,9.173783302E0,-7.203891873E-1,9.217404974E0
1.379453146E1,-5.666503310E-1,9.167800903E0,-7.336992621E-1,9.214552654E0
1.379708990E1,-6.059823632E-1,9.148509026E0,-7.377371192E-1,9.198189391E0
1.379964792E1,-6.340979934E-1,9.133105278E0,-7.135097980E-1,9.182852962E0
1.380220568E1,-6.777670383E-1,9.114859581E0,-6.683452725E-1,9.164426809E0
1.380476380E1,-7.350451946E-1,9.101549149E0,-6.094220281E-1,9.151496247E0
1.380732240E1,-7.993522882E-1,9.089884758E0,-5.434698462E-1,9.141133872E0
1.380988109E1,-8.627620935E-1,9.075078964E0,-4.808078110E-1,9.128668730E0
1.381243964E1,-9.228817821E-1,9.057581902E0,-4.233800471E-1,9.114315737E0
1.381499776E1,-9.870393276E-1,9.030512810E0,-3.825525343E-1,9.092345939E0
1.381755557E1,-1.041924715E0,8.998658180E0,-3.429214060E-1,9.065266198E0
1.382011339E1,-1.089631557E0,8.959027290E0,-3.200400174E-1,9.030719381E0
1.382267136E1,-1.126570821E0,8.914759636E0,-3.142075241E-1,8.991152737E0
1.382522943E1,-1.151545882E0,8.869146347E0,-3.210868835E-1,8.949352582E0
1.382778771E1,-1.158873916E0,8.819644928E0,-3.388835192E-1,8.901908079E0
1.383034630E1,-1.155583739E0,8.767003059E0,-3.686442375E-1,8.850514957E0
1.383290448E1,-1.150050402E0,8.699555397E0,-4.112663865E-1,8.784874505E0
1.383546245E1,-1.122233868E0,8.630163193E0,-4.494020045E-1,8.714418383E0
1.383802052E1,-1.080957651E0,8.557481766E0,-4.802095890E-1,8.638840481E0
1.384057849E1,-1.020837903E0,8.479714394E0,-4.951647222E-1,8.555282247E0
1.384313641E1,-9.417252541E-1,8.402247429E0,-4.912764132E-1,8.469118067E0
1.384569448E1,-8.484051824E-1,8.320143700E0,-4.710869491E-1,8.376544959E0
1.384825307E1,-1.992024779E-1,8.236544609E0,-4.317549467E-1,8.250258242E0
1.385081182E1,-1.576271951E-1,8.149355888E0,-3.897309899E-1,8.160192275E0
1.385337011E1,-9.332008660E-2,8.072037697E0,-3.348456323E-1,8.079518724E0
1.385592844E1,-1.794617064E-2,7.992476463E0,-2.723331153E-1,7.997134950E0
1.385848724E1,6.505486369E-2,7.913513184E0,-2.006980032E-1,7.916325077E0
1.386104599E1,1.568794399E-1,7.834998608E0,-1.235294715E-1,7.837542591E0
1.386360464E1,7.655537128E-1,7.756783485E0,-4.860420898E-2,7.794621536E0
1.386616323E1,7.915756702E-1,7.676474094E0,2.647059970E-2,7.717224064E0
1.386872172E1,8.147560954E-1,7.587491035E0,9.017950296E-2,7.631643339E0
1.387128010E1,8.460123539E-1,6.994968414E0,1.568794399E-1,7.047689776E0
1.387383844E1,8.783154488E-1,6.966403961E0,2.178964168E-1,7.024934236E0
1.387639667E1,9.137591720E-1,6.929464817E0,2.641077936E-1,6.994440035E0
1.387895495E1,9.569795132E-1,6.875775814E0,3.000001311E-1,6.948532429E0
1.388151349E1,1.002143979E0,6.814609528E0,3.242274821E-1,6.895528916E0
1.388407203E1,1.048804045E0,6.744320393E0,3.408276737E-1,6.833886960E0
1.388663047E1,1.087687492E0,6.659225464E0,3.388835192E-1,6.755974386E0
1.388918880E1,1.130309582E0,6.574280262E0,3.361915946E-1,6.679205454E0
1.389174719E1,1.172483087E0,5.973233223E0,3.245265782E-1,6.095863288E0
1.389430537E1,1.211964726E0,5.940780640E0,3.095714152E-1,6.071043367E0
1.389686339E1,1.246660590E0,5.900551319E0,2.917748094E-1,6.037863946E0
1.389942167E1,1.274626732E0,5.853442192E0,2.620140910E-1,5.996341400E0
1.390198000E1,1.289731383E0,5.793173313E0,2.313560396E-1,5.939510897E0
1.390453813E1,1.296162128E0,5.714509010E0,2.047358900E-1,5.863238549E0
1.390709636E1,1.305583835E0,5.632704735E0,1.902294010E-1,5.785161969E0
1.390965448E1,1.309023499E0,5.551647663E0,1.846960038E-1,5.706877159E0
1.391221260E1,1.305135250E0,5.466552734E0,1.896311939E-1,5.623391931E0
1.391477083E1,1.294666648E0,5.382654667E0,2.060818523E-1,5.540000246E0
1.391732901E1,1.275972724E0,4.779214382E0,2.324029058E-1,4.952071043E0
1.391988714E1,1.247856975E0,4.750201702E0,2.700898647E-1,4.918791699E0
1.392244526E1,1.213908792E0,4.706083775E0,3.152543902E-1,4.870337193E0
1.392500349E1,1.197607756E0,4.664209366E0,3.827020824E-1,4.830690865E0
1.392756177E1,1.188335538E0,4.615755081E0,4.585246444E-1,4.788275386E0
1.393011995E1,1.180409312E0,4.558925152E0,5.416752100E-1,4.740313989E0
1.393267828E1,1.168744326E0,4.495067120E0,6.361917257E-1,4.687892023E0
1.393523646E1,1.163360476E0,4.429862499E0,1.300199986E0,4.761051288E0
1.393779443E1,1.170837998E0,4.363162518E0,1.343270779E0,4.713005958E0
1.394035261E1,1.180110216E0,4.281208515E0,1.388435364E0,4.652865701E0
1.394291078E1,1.196710467E0,4.203890324E0,1.438983679E0,4.601682717E0
1.394546891E1,1.218694448E0,4.121936321E0,1.495215058E0,4.550960697E0
1.394802724E1,1.240379453E0,4.040729523E0,1.556680679E0,4.504363551E0
1.395058568E1,1.264307618E0,3.962663889E0,1.624876142E0,4.465579618E0
1.395314412E1,1.285394430E0,3.887290001E0,1.694118381E0,4.430947921E0
1.395570260E1,1.299153090E0,3.823880196E0,1.757378697E0,4.404343128E0
1.395826099E1,1.299452305E0,3.756582022E0,1.815404654E0,4.369917486E0
1.396081974E1,1.301246881E0,3.708875179E0,1.877169371E0,4.355773569E0
1.396337875E1,1.300648689E0,3.669692516E0,1.938634992E0,4.349325903E0
1.396593740E1,1.302443266E0,3.645016670E0,1.999652028E0,4.356731943E0
1.396849552E1,1.316202044E0,3.628416538E0,2.062762737E0,4.376389437E0
1.397105365E1,1.323679566E0,3.621088505E0,2.125275135E0,4.402408881E0
1.397361177E1,1.325474143E0,3.619592905E0,2.194367886E0,4.435491508E0
1.397616990E1,1.310519099E0,3.621088505E0,2.252842426E0,4.461506614E0
1.397872797E1,1.291825175E0,3.638137341E0,2.322234392E0,4.505288910E0
1.398128615E1,1.263559937E0,3.662813187E0,2.399851561E0,4.557638826E0
1.398384432E1,1.236491084E0,3.694069624E0,2.486890554E0,4.621653948E0
1.398640276E1,1.208225846E0,3.731158257E0,3.093171835E0,4.994903766E0
1.398896146E1,1.178913832E0,3.775724649E0,3.127419233E0,5.042488028E0
1.399152016E1,1.153340459E0,3.829114437E0,3.169443130E0,5.102713136E0
1.399407859E1,1.121635556E0,3.885794401E0,3.206532001E0,5.161328504E0
1.399663682E1,1.107278705E0,3.951297998E0,3.262015581E0,5.242095731E0
1.399919510E1,1.123729348E0,4.027718544E0,3.317947626E0,5.337982837E0
1.400175318E1,1.152443171E0,4.109224319E0,3.386143208E0,5.447918464E0
1.400431120E1,1.192223907E0,4.199702740E0,3.452992678E0,5.566153014E0
1.400686917E1,1.236640692E0,4.874030113E0,3.523730516E0,6.140205737E0
1.400942708E1,1.282852054E0,4.924279213E0,3.588037491E0,6.226415357E0
1.401198505E1,1.321137190E0,4.990082264E0,3.651896000E0,6.323185026E0
1.401454307E1,1.368096352E0,5.094618320E0,3.725924015E0,6.458276335E0
1.401710136E1,1.428515077E0,5.838935852E0,3.802793503E0,7.113020851E0
1.401965964E1,1.495813251E0,5.918945789E0,3.877419472E0,7.232272001E0
1.402221776E1,1.562064528E0,6.032305717E0,3.952344894E0,7.379009962E0
1.402477583E1,1.629661798E0,6.884001255E0,4.032504559E0,8.142871967E0
1.402733375E1,1.696062565E0,6.999006271E0,4.635196686E0,8.564330991E0
1.402989151E1,1.735394597E0,7.831259727E0,4.695017338E0,9.294267649E0
1.403244932E1,1.754537225E0,7.963762283E0,4.815854549E0,9.470605346E0
1.403500708E1,1.747508287E0,8.909376144E0,5.771787167E0,1.075845229E1
1.403756510E1,1.717448473E0,9.058179855E0,5.925825119E0,1.095972878E1
1.404012323E1,1.650599003E0,1.013330460E1,7.046563625E0,1.245240531E1
1.404268125E1,1.551595926E0,1.081361389E1,7.732256889E0,1.338392663E1
1.404523932E1,7.748258710E-1,1.152772236E1,8.420342445E0,1.429653471E1
1.404779750E1,6.683452725E-1,1.224227905E1,8.576773643E0,1.496265778E1
1.405035547E1,-8.195417374E-2,1.297687531E1,9.677621841E0,1.618834067E1
1.405291307E1,-2.042872310E-1,1.372792244E1,9.814909935E0,1.687690863E1
1.405547057E1,-1.097408295E0,1.444861126E1,1.068948650E1,1.800643757E1
1.405802833E1,-1.221835017E0,1.513505173E1,1.077727318E1,1.862021183E1
1.406058651E1,-2.087139606E0,1.529118347E1,1.086132145E1,1.887179767E1
1.406314484E1,-2.202443600E0,1.632637787E1,1.091590691E1,1.976255033E1
1.406570328E1,-2.953042269E0,1.644901085E1,1.090887833E1,1.995730550E1
1.406826156E1,-3.042174816E0,1.725554085E1,1.083948612E1,2.060347002E1
1.407081958E1,-3.158376455E0,1.734736633E1,1.017772198E1,2.035908852E1
1.407337766E1,-3.954438448E0,1.744935989E1,9.497860909E0,2.025653243E1
1.407593583E1,-4.032952785E0,1.754357719E1,8.708378792E0,1.999694152E1
1.407849443E1,-4.142275333E0,1.761401558E1,7.864011765E0,1.972953803E1
1.408105302E1,-4.934149742E0,1.765200233E1,7.030412197E0,1.963073396E1
1.408361120E1,-5.033302307E0,1.763988876E1,6.272037029E0,1.938654833E1
1.408616938E1,-5.699105263E0,1.758305931E1,6.116802216E0,1.946943874E1
1.408872760E1,-5.799155235E0,1.747104454E1,5.154289722E0,1.911633598E1
1.409128578E1,-6.476025105E0,1.657642937E1,5.067101002E0,1.850384890E1
1.409384375E1,-6.562615395E0,1.643255997E1,4.974229813E0,1.838042192E1
1.409640182E1,-6.662066936E0,1.536431408E1,4.890630245E0,1.744601809E1
1.409896026E1,-7.277321339E0,1.519980717E1,4.841577530E0,1.753380782E1
1.410151865E1,-7.306184769E0,1.404063416E1,4.822883606E0,1.654629716E1
1.410407677E1,-7.327570915E0,1.390454292E1,4.865505695E0,1.645304698E1
1.410663510E1,-7.331907749E0,1.325818157E1,4.943571568E0,1.593659781E1
1.410919359E1,-7.270890713E0,1.330379486E1,5.012066364E0,1.596801862E1
1.411175188E1,-6.478716850E0,1.394985676E1,5.091328144E0,1.620166343E1
1.411430984E1,-5.504389286E0,1.410808277E1,5.136792183E0,1.599133937E1
1.411686771E1,-4.442125797E0,1.524003696E1,5.076074123E0,1.666606543E1
1.411942552E1,-3.362065315E0,1.593709564E1,4.346562386E0,1.685784996E1
1.412198344E1,-2.310419798E0,1.665359688E1,3.411417246E0,1.715570157E1
1.412454141E1,-1.333998680E0,1.736665726E1,2.245215416E0,1.756192840E1
1.412709943E1,-3.759722710E-1,1.809721756E1,9.729815125E-1,1.812725383E1
1.412965766E1,6.206383705E-1,1.876945114E1,-2.754737139E-1,1.878172979E1
1.413221583E1,1.713261008E0,1.892378807E1,-1.368395448E0,1.905039434E1
1.413477396E1,2.959173918E0,1.989258194E1,-2.211267233E0,2.023267726E1
1.413733198E1,4.207629204E0,1.999068642E1,-2.936142921E0,2.063861968E1
1.413989000E1,5.429613590E0,2.010195351E1,-3.754189253E0,2.115805226E1
1.414244823E1,6.577420712E0,2.016117668E1,-4.842773914E0,2.175288412E1
1.414500646E1,7.563712597E0,2.012453651E1,-6.056832314E0,2.233588896E1
1.414756448E1,8.267950058E0,1.996331978E1,-7.161418915E0,2.276354664E1
1.415012255E1,8.388039589E0,1.854512405E1,-7.923981667E0,2.184193947E1
1.415268063E1,8.495567322E0,1.737593079E1,-8.001599312E0,2.093139332E1
1.415523912E1,9.082855225E0,1.605688667E1,-7.995018482E0,2.010577502E1
1.415779818E1,9.095717430E0,1.474068451E1,-7.846514225E0,1.901545794E1
1.416035698E1,9.116654396E0,1.343181038E1,-6.362216473E0,1.743573101E1
1.416291531E1,9.149555206E0,1.217453194E1,-4.767100811E0,1.595803367E1
1.416547359E1,9.204740524E0,1.095269680E1,-2.666651249E0,1.455334478E1
1.416803182E1,9.267551422E0,9.757930756E0,5.039882660E-2,1.345760982E1
1.417059005E1,9.296265602E0,8.624929428E0,3.104537725E0,1.305557798E1
1.417314833E1,9.237940788E0,7.553842068E0,6.004190445E0,1.335853221E1
1.417570646E1,9.090183258E0,6.600900173E0,8.195417404E0,1.390568881E1
1.417826464E1,7.887192249E0,5.799304962E0,9.368050575E0,1.354991185E1
1.418082292E1,7.088438034E0,5.083103180E0,9.374331474E0,1.280476405E1
1.418338141E1,6.354439735E0,4.929663181E0,8.414958954E0,1.164010385E1
1.418593979E1,5.681458473E0,3.948456526E0,6.778717041E0,9.686087138E0
1.418849802E1,5.516802311E0,3.848705769E0,4.773681164E0,8.248374124E0
1.419105620E1,4.347310066E0,3.735345602E0,2.701496840E0,6.336402509E0
1.419361412E1,4.188486576E0,3.075973511E0,8.171489239E-1,5.260490966E0
1.419617193E1,3.112015486E0,3.043969393E0,-7.278667092E-1,4.413635689E0
1.419872979E1,2.988037348E0,3.006581545E0,-1.854287982E0,4.626692523E0
1.420128797E1,2.268395901E0,2.957229614E0,-2.589333296E0,4.538223647E0
1.420384625E1,2.228615284E0,2.902194738E0,-2.680260420E0,4.535775160E0
1.420640427E1,2.210669041E0,2.842075109E0,-2.719143867E0,4.512005309E0
1.420896229E1,2.216800690E0,2.775524616E0,-2.695365191E0,4.459006134E0
1.421152031E1,2.259572268E0,2.721237659E0,-2.584398031E0,4.380629454E0
1.421407823E1,2.323430777E0,2.678465843E0,-1.737338781E0,3.948525787E0
1.421663641E1,2.388934374E0,2.665155888E0,-1.604686737E0,3.922382295E0
1.421919479E1,2.436940193E0,2.689682245E0,-7.634599805E-1,3.708900002E0
1.422175302E1,2.455035925E0,2.763859749E0,-6.828517914E-1,3.759309601E0
1.422431130E1,2.432752848E0,2.888735056E0,-6.122635007E-1,3.825956512E0
1.422686932E1,2.367997169E0,3.831357718E0,-5.884848237E-1,4.542359182E0
1.422942734E1,2.284098864E0,3.953840256E0,-6.140581369E-1,4.607279868E0
1.423198568E1,2.191675901E0,4.811218739E0,-7.009474635E-1,5.333160072E0
1.423454370E1,1.565055609E0,4.936093807E0,-1.434048533E0,5.373166322E0
1.423710188E1,1.526919961E0,5.823980808E0,-1.576271892E0,6.223734417E0
1.423966052E1,1.483998656E0,5.951548100E0,-2.587987185E0,6.657390965E0
1.424221896E1,1.441825151E0,6.844669342E0,-2.726920605E0,7.507626399E0
1.424477729E1,1.395613790E0,6.967301369E0,-3.652793407E0,7.989613626E0
1.424733568E1,1.361516118E0,7.879714489E0,-3.757479191E0,8.835285872E0
1.424989401E1,1.341326594E0,7.999056339E0,-4.428217411E0,9.240842429E0
1.425245224E1,1.345214963E0,8.821589470E0,-4.488337040E0,9.988754350E0
1.425501052E1,1.363310695E0,8.933603287E0,-4.536044121E0,1.011155675E1
1.425756849E1,1.395912886E0,9.719495773E0,-4.560869694E0,1.082675867E1
1.426012609E1,1.438983679E0,9.831958771E0,-4.560869694E0,1.093341757E1
1.426268359E1,1.483998656E0,1.058480072E1,-4.543820858E0,1.161406760E1
1.426524099E1,1.548904061E0,1.067483044E1,-4.496412754E0,1.168626700E1
1.426779839E1,1.617847204E0,1.078475094E1,-4.428367138E0,1.177024715E1
1.427035583E1,1.697408557E0,1.151201916E1,-4.342524529E0,1.242035829E1
1.427291333E1,1.776670814E0,1.156780243E1,-3.732952833E0,1.228436197E1
1.427547073E1,1.855783463E0,1.162881851E1,-3.673730612E0,1.233570626E1
1.427802813E1,1.932353854E0,1.168699455E1,-3.586093426E0,1.237658673E1
1.428058557E1,1.992473483E0,1.172871971E1,-3.484996557E0,1.239669382E1
1.428314323E1,2.046461582E0,1.176431274E1,-2.737389088E0,1.225072889E1
1.428570104E1,2.079512358E0,1.178584766E1,-2.664108992E0,1.226083413E1
1.428825886E1,2.084597111E0,1.179063320E1,-2.537737846E0,1.223947261E1
1.429081662E1,2.053340912E0,1.178046417E1,-1.424776316E0,1.204265471E1
1.429337432E1,1.973330975E0,1.175010490E1,-3.533900082E-1,1.191989450E1
1.429593214E1,1.862812400E0,1.170224857E1,1.083051324E0,1.189897861E1
1.429849031E1,1.140030384E0,1.162478065E1,2.532204628E0,1.195187244E1
1.430104833E1,1.106680512E0,1.153445244E1,3.662962914E0,1.215259775E1
1.430360594E1,1.092024446E0,1.087702370E1,4.391726971E0,1.178089248E1
1.430616344E1,1.091276646E0,1.082527924E1,4.469344139E0,1.176233787E1
1.430872115E1,1.107428193E0,1.075633621E1,4.484598160E0,1.170627125E1
1.431127891E1,1.136142135E0,1.066959572E1,4.409523487E0,1.160064607E1
1.431383656E1,1.170987606E0,1.057238770E1,3.648605824E0,1.124539541E1
1.431639370E1,1.194467187E0,9.868149757E0,3.484548092E0,1.053324294E1
1.431895068E1,1.216600776E0,9.822686195E0,2.350649118E0,1.017304442E1
1.432150776E1,1.226471186E0,9.763763428E0,1.657328725E0,9.979080436E0
1.432406474E1,1.223330617E0,9.697960854E0,1.494915962E0,9.888465819E0
1.432662182E1,1.211067319E0,9.623783112E0,3.916751444E-1,9.707589549E0
1.432917912E1,1.186092257E0,9.544670105E0,2.512463629E-1,9.621365131E0
1.433173641E1,1.147657514E0,9.463613510E0,-6.463612318E-1,9.554835492E0
1.433429365E1,1.092772245E0,9.371489525E0,-7.547860146E-1,9.465129108E0
1.433685078E1,1.038933635E0,8.787342072E0,-1.390229940E0,8.957092333E0
1.433940807E1,9.824032187E-1,8.769246101E0,-1.449452281E0,8.942354566E0
1.434196552E1,9.284151793E-1,8.743971825E0,-1.525274873E0,8.924430595E0
1.434452302E1,8.691928387E-1,8.714809418E0,-1.605733514E0,8.904031643E0
1.434708036E1,8.078767657E-1,8.682356834E0,-1.678415537E0,8.879924762E0
1.434963745E1,7.449156046E-1,8.653942108E0,-1.737039685E0,8.857929788E0
1.435219448E1,6.732804775E-1,8.619844437E0,-1.785793424E0,8.828594614E0
1.435475136E1,6.001498103E-1,8.598757744E0,-1.807777524E0,8.807205806E0
1.435730823E1,5.219344497E-1,8.582606316E0,-1.810020804E0,8.786906284E0
1.435986542E1,4.438686073E-1,8.566454887E0,-1.795215130E0,8.763787197E0
1.436242287E1,3.614657819E-1,8.549854279E0,-1.760519266E0,8.736709551E0
1.436498047E1,2.847459018E-1,8.537890434E0,-1.708624959E0,8.711834052E0
1.436753792E1,2.080260217E-1,8.525177956E0,-1.643719554E0,8.684684679E0
1.437009510E1,1.341476142E-1,8.512018204E0,-1.572383523E0,8.657068755E0
1.437265219E1,7.806584239E-2,8.509176254E0,-1.482204080E0,8.637656148E0
1.437520917E1,3.634099290E-2,8.506783485E0,-8.545367718E-1,8.549673621E0
