"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.702697612E0,1.073779166E-1,3.798605874E-2,9.843174934E0,9.843833895E0
1.705257768E0,1.099202931E-1,4.097708687E-2,9.844969749E0,9.845668640E0
1.707817976E0,1.193420291E-1,4.381856322E-2,9.851400375E0,9.852220660E0
1.710378497E0,1.278664619E-1,4.636093974E-2,9.859625816E0,9.860563899E0
1.712939018E0,1.353440285E-1,5.353940651E-2,9.866804123E0,9.867877587E0
1.715499643E0,1.395314634E-1,5.982056633E-2,9.870991707E0,9.872159075E0
1.718060268E0,1.341476142E-1,6.101697683E-2,9.862915993E0,9.864016957E0
1.720620841E0,1.378864050E-1,6.580262631E-2,9.859625816E0,9.860809494E0
1.723181205E0,1.437189132E-1,6.774678826E-2,9.856933594E0,9.858214069E0
1.725741309E0,1.465603858E-1,7.432705164E-2,9.849905014E0,9.851275717E0
1.728301362E0,1.492523104E-1,8.015955985E-2,9.848708153E0,9.850165181E0
1.730861987E0,1.516451389E-1,8.315058798E-2,9.845417976E0,9.846936854E0
1.733422924E0,1.586740464E-1,8.584251255E-2,9.842576981E0,9.844230189E0
1.735983653E0,1.579262912E-1,8.359923959E-2,9.833304405E0,9.834927812E0
1.738544434E0,1.636092514E-1,8.569296449E-2,9.833753586E0,9.835487830E0
1.741105112E0,1.661516279E-1,8.988039941E-2,9.834351540E0,9.836165668E0
1.743666153E0,1.663011760E-1,9.616155922E-2,9.834949493E0,9.836825436E0
1.746227247E0,1.664507240E-1,9.930214286E-2,9.837941170E0,9.839850264E0
1.748787976E0,1.643570065E-1,9.990034252E-2,9.838389397E0,9.840269266E0
1.751348497E0,1.673480272E-1,1.003490016E-1,9.838837624E0,9.840772382E0
1.753908914E0,1.607677788E-1,9.406784177E-2,9.825228691E0,9.826994142E0
1.756469330E0,1.636092514E-1,9.466604888E-2,9.819545746E0,9.821364890E0
1.759029799E0,1.663011760E-1,9.541380405E-2,9.817003250E0,9.818875327E0
1.761590216E0,1.639083475E-1,9.376873821E-2,9.817452431E0,9.819268341E0
1.764150841E0,1.619641781E-1,9.002995491E-2,9.817900658E0,9.819649236E0
1.766711518E0,1.580758393E-1,8.464609832E-2,9.820742607E0,9.822379462E0
1.769272195E0,1.570289880E-1,8.225327730E-2,9.823433876E0,9.825033172E0
1.771832820E0,1.470090449E-1,7.342974842E-2,9.814162254E0,9.815537904E0
1.774393445E0,1.443171203E-1,7.193423063E-2,9.814610481E0,9.815935048E0
1.776954018E0,1.398305744E-1,7.298108935E-2,9.815209389E0,9.816476668E0
1.779514591E0,1.360917836E-1,7.178468257E-2,9.818200111E0,9.819405656E0
1.782075164E0,1.351944804E-1,7.088737190E-2,9.823285103E0,9.824471120E0
1.784635580E0,1.322034448E-1,7.253243774E-2,9.823135376E0,9.824292713E0
1.787196101E0,1.272682548E-1,7.417750359E-2,9.827920914E0,9.829024824E0
1.789756622E0,1.184447184E-1,6.625127792E-2,9.825228691E0,9.826165947E0
1.792316830E0,1.194915771E-1,6.565307081E-2,9.829116821E0,9.830062362E0
1.794877039E0,1.203888878E-1,6.281159073E-2,9.837491989E0,9.838429113E0
1.797437507E0,1.238285750E-1,6.041877344E-2,9.842427254E0,9.843391600E0
1.799997924E0,1.293619722E-1,6.086742505E-2,9.844520569E0,9.845558623E0
1.802558445E0,1.341476142E-1,6.146563217E-2,9.841679573E0,9.842785705E0
1.805119330E0,1.410269886E-1,5.967101455E-2,9.841829300E0,9.843020533E0
1.807680164E0,1.401296705E-1,5.353940651E-2,9.832556725E0,9.833700958E0
1.810240580E0,1.431207061E-1,5.458626524E-2,9.835548401E0,9.836741104E0
1.812801049E0,1.435693651E-1,5.309075117E-2,9.840632439E0,9.841822879E0
1.815361778E0,1.464108378E-1,5.428716540E-2,9.845269203E0,9.846507447E0
1.817922403E0,1.514955908E-1,5.802594870E-2,9.842277527E0,9.843614420E0
1.820482768E0,1.559821218E-1,5.653043464E-2,9.842127800E0,9.843526083E0
1.823042768E0,1.601695716E-1,5.772684515E-2,9.839735031E0,9.841207861E0
1.825602507E0,1.544866115E-1,4.950151965E-2,9.830761909E0,9.832100296E0
1.828162351E0,1.580758393E-1,4.621138796E-2,9.831509590E0,9.832888908E0
1.830722195E0,1.589731574E-1,4.576273263E-2,9.834799767E0,9.836190987E0
1.833282143E0,1.576271951E-1,4.800600559E-2,9.840034485E0,9.841414003E0
1.835842299E0,1.564307809E-1,4.755735025E-2,9.844969749E0,9.846327318E0
1.838402664E0,1.555334777E-1,4.501497746E-2,9.846764565E0,9.848095725E0
1.840962924E0,1.573280841E-1,4.755735025E-2,9.848708153E0,9.850079497E0
1.843522924E0,1.495514214E-1,4.067798331E-2,9.845717430E0,9.846937191E0
1.846082559E0,1.491027623E-1,4.322035983E-2,9.851848602E0,9.853071628E0
1.848642143E0,1.488036513E-1,4.561318085E-2,9.854990005E0,9.856218905E0
1.851201830E0,1.485045552E-1,4.785645381E-2,9.852895737E0,9.854131024E0
1.853761518E0,1.461117268E-1,5.219344422E-2,9.853793144E0,9.855014567E0
1.856321414E0,1.465603858E-1,5.623133108E-2,9.849755287E0,9.851006097E0
1.858881362E0,1.446162164E-1,5.982056633E-2,9.846465111E0,9.847708745E0
1.861440997E0,1.360917836E-1,5.383851007E-2,9.836594582E0,9.837683290E0
1.864000789E0,1.348953694E-1,5.712864175E-2,9.836744308E0,9.837835079E0
1.866560789E0,1.316052526E-1,5.772684515E-2,9.839286804E0,9.840336231E0
1.869120997E0,1.263709515E-1,6.086742505E-2,9.844072342E0,9.845071596E0
1.871681153E0,1.266700476E-1,6.116652861E-2,9.843624115E0,9.844629112E0
1.874240945E0,1.247258782E-1,5.937191099E-2,9.845717430E0,9.846686411E0
1.876800632E0,1.256231815E-1,5.772684515E-2,9.847661972E0,9.848632387E0
1.879360476E0,1.218844056E-1,5.428716540E-2,9.842427254E0,9.843331608E0
1.881920320E0,1.271187067E-1,5.997011811E-2,9.844222069E0,9.845225428E0
1.884480112E0,1.295115203E-1,6.266204268E-2,9.843474388E0,9.844525778E0
1.887039903E0,1.365404427E-1,6.744768471E-2,9.842875481E0,9.844053546E0
1.889599434E0,1.428215951E-1,7.432705164E-2,9.842576981E0,9.843893749E0
1.892158966E0,1.508973837E-1,8.030910790E-2,9.842427254E0,9.843911510E0
1.894719018E0,1.579262912E-1,8.569296449E-2,9.844820023E0,9.846459530E0
1.897279434E0,1.549352705E-1,8.120641857E-2,9.837491989E0,9.839047111E0
1.899840059E0,1.585244983E-1,8.105687052E-2,9.839884758E0,9.841495429E0
1.902401101E0,1.594218016E-1,7.866404206E-2,9.839735031E0,9.841340804E0
1.904962039E0,1.579262912E-1,7.432705164E-2,9.844371796E0,9.845919016E0
1.907522612E0,1.591227055E-1,7.313064486E-2,9.846315384E0,9.847872601E0
1.910082924E0,1.627119333E-1,7.686942816E-2,9.845567703E0,9.847212168E0
1.912643549E0,1.612164229E-1,7.791628689E-2,9.842875481E0,9.844504021E0
1.915204487E0,1.505982727E-1,7.193423063E-2,9.835846901E0,9.837262761E0
1.917765424E0,1.476072520E-1,7.298108935E-2,9.838389397E0,9.839767277E0
1.920326414E0,1.450648755E-1,7.402794808E-2,9.838389397E0,9.839737287E0
1.922887559E0,1.429711580E-1,7.268198580E-2,9.840931892E0,9.842238766E0
1.925448653E0,1.411765367E-1,7.402794808E-2,9.840782166E0,9.842073185E0
1.928009382E0,1.398305744E-1,7.537391037E-2,9.843174934E0,9.844456643E0
1.930570112E0,1.363908947E-1,7.896314561E-2,9.845417976E0,9.846679277E0
1.933131049E0,1.265204996E-1,7.522436231E-2,9.840632439E0,9.841733228E0
1.935691830E0,1.241276711E-1,7.597211748E-2,9.842576981E0,9.843652831E0
1.938252716E0,1.220339537E-1,7.896314561E-2,9.849157333E0,9.850229827E0
1.940813966E0,1.179960668E-1,8.180462569E-2,9.852746010E0,9.853792113E0
1.943375059E0,1.194915771E-1,8.434699476E-2,9.853493690E0,9.854579167E0
1.945935684E0,1.208375469E-1,8.434699476E-2,9.854391098E0,9.855492887E0
1.948496205E0,1.221835092E-1,8.449655026E-2,9.857681274E0,9.858800565E0
1.951056830E0,1.187438220E-1,7.537391037E-2,9.848857880E0,9.849862073E0
1.953617455E0,1.221835092E-1,7.357929647E-2,9.849755287E0,9.850787884E0
1.956178132E0,1.251745373E-1,7.208377868E-2,9.850652695E0,9.851711691E0
1.958738809E0,1.254736334E-1,7.103691995E-2,9.849307060E0,9.850362402E0
1.961299330E0,1.260718405E-1,7.253243774E-2,9.845717430E0,9.846791700E0
1.963859643E0,1.265204996E-1,7.402794808E-2,9.845119476E0,9.846210696E0
1.966420007E0,1.247258782E-1,7.537391037E-2,9.842427254E0,9.843506083E0
1.968980528E0,1.163510010E-1,6.984051317E-2,9.833154678E0,9.834091020E0
1.971541153E0,1.127617657E-1,7.103691995E-2,9.833603859E0,9.834506918E0
1.974101882E0,1.121635586E-1,7.238288224E-2,9.836594582E0,9.837500338E0
1.976662299E0,1.118644550E-1,7.118647546E-2,9.836894035E0,9.837787629E0
1.979222247E0,1.091725305E-1,7.268198580E-2,9.832556725E0,9.833431398E0
1.981782351E0,1.094716340E-1,7.657032460E-2,9.833603859E0,9.834511269E0
1.984342507E0,1.121635586E-1,7.522436231E-2,9.834650993E0,9.835578251E0
1.986902664E0,1.100698411E-1,6.969095767E-2,9.826275826E0,9.827139401E0
1.989462820E0,1.097707376E-1,7.103691995E-2,9.827621460E0,9.828491208E0
1.992023237E0,1.118644550E-1,7.223333418E-2,9.826575279E0,9.827477450E0
1.994583445E0,1.139581800E-1,7.357929647E-2,9.830613136E0,9.831548963E0
1.997143653E0,1.182951704E-1,7.716853172E-2,9.834201813E0,9.835216013E0
1.999704278E0,1.221835092E-1,8.285148442E-2,9.837491989E0,9.838599586E0
2.002264747E0,1.304088384E-1,8.554340899E-2,9.842875481E0,9.844111025E0
2.004824799E0,1.332503110E-1,8.105687052E-2,9.840632439E0,9.841868352E0
2.007384955E0,1.419242918E-1,7.851449400E-2,9.842576981E0,9.843913279E0
2.009945268E0,1.449153274E-1,7.896314561E-2,9.846914291E0,9.848297147E0
2.012505684E0,1.452144235E-1,8.165507019E-2,9.850652695E0,9.852061373E0
2.015066101E0,1.480558962E-1,8.195417374E-2,9.854092598E0,9.855545544E0
2.017626518E0,1.482054591E-1,8.225327730E-2,9.852597237E0,9.854055143E0
2.020187195E0,1.461117268E-1,8.255238086E-2,9.853643417E0,9.855072406E0
2.022748237E0,1.374377459E-1,7.372884452E-2,9.845269203E0,9.846504494E0
2.025309434E0,1.407278776E-1,7.208377868E-2,9.844222069E0,9.845491788E0
2.027870684E0,1.366899908E-1,7.088737190E-2,9.850652695E0,9.851856053E0
2.030431778E0,1.308574826E-1,7.223333418E-2,9.854092598E0,9.855226140E0
2.032992716E0,1.283151209E-1,7.612167299E-2,9.859476089E0,9.860604852E0
2.035553497E0,1.236790195E-1,7.477571070E-2,9.866804123E0,9.867862560E0
2.038114174E0,1.199402362E-1,6.879365444E-2,9.870841980E0,9.871810352E0
2.040674799E0,1.072283611E-1,5.682953820E-2,9.862766266E0,9.863512860E0
2.043235216E0,1.048355401E-1,4.785645381E-2,9.862018585E0,9.862691889E0
2.045795528E0,1.028913707E-1,4.486542568E-2,9.859027863E0,9.859666827E0
2.048356049E0,1.012463048E-1,4.232304916E-2,9.854092598E0,9.854703597E0
2.050916830E0,9.990034252E-2,4.262215272E-2,9.857233047E0,9.857831409E0
2.053477403E0,1.013958603E-1,4.546362907E-2,9.857531548E0,9.858157854E0
2.056037872E0,1.027418226E-1,4.561318085E-2,9.860373497E0,9.861014245E0
2.058598653E0,9.945169091E-2,3.888336942E-2,9.856036186E0,9.856614625E0
2.061159591E0,1.027418226E-1,3.693920001E-2,9.860821724E0,9.861426137E0
2.063720789E0,1.106680483E-1,3.529413417E-2,9.865308762E0,9.865992604E0
2.066282195E0,1.151545867E-1,3.634099290E-2,9.866804123E0,9.867542999E0
2.068843132E0,1.217348501E-1,3.753740340E-2,9.868299484E0,9.869121701E0
2.071403341E0,1.275673509E-1,4.097708687E-2,9.869646072E0,9.870555513E0
2.073963445E0,1.304088384E-1,4.651049152E-2,9.873384476E0,9.874355204E0
2.076523653E0,1.284646690E-1,4.202394933E-2,9.867402077E0,9.868327768E0
2.079083549E0,1.281655580E-1,4.202394933E-2,9.873234749E0,9.874156006E0
2.081643289E0,1.305583864E-1,4.695914313E-2,9.878319740E0,9.879294081E0
2.084203080E0,1.302592754E-1,5.383851007E-2,9.880712509E0,9.881717753E0
2.086762872E0,1.325025558E-1,5.982056633E-2,9.882805824E0,9.883875069E0
2.089322664E0,1.298106313E-1,6.535396725E-2,9.884750366E0,9.885818719E0
2.091882351E0,1.299601793E-1,6.535396725E-2,9.884302139E0,9.885372505E0
2.094441934E0,1.232303679E-1,6.101697683E-2,9.876824379E0,9.877781563E0
2.097001622E0,1.260718405E-1,6.101697683E-2,9.874281883E0,9.875275180E0
2.099561570E0,1.286142170E-1,6.116652861E-2,9.869794846E0,9.870822319E0
2.102121466E0,1.333998591E-1,6.385845691E-2,9.863513947E0,9.864622689E0
2.104681466E0,1.351944804E-1,6.625127792E-2,9.858280182E0,9.859429746E0
2.107242143E0,1.393819153E-1,6.370890141E-2,9.856185913E0,9.857377283E0
2.109802924E0,1.431207061E-1,6.161518395E-2,9.856783867E0,9.858015427E0
2.112363393E0,1.420738399E-1,5.054837838E-2,9.850502968E0,9.851657162E0
2.114923809E0,1.423729509E-1,4.710869491E-2,9.851250648E0,9.852392026E0
2.117484330E0,1.453639716E-1,4.172484577E-2,9.847212791E0,9.848374049E0
2.120045112E0,1.504487246E-1,4.202394933E-2,9.843772888E0,9.845012215E0
2.122606049E0,1.525424421E-1,4.007977992E-2,9.838539124E0,9.839803233E0
2.125166830E0,1.544866115E-1,4.322035983E-2,9.836444855E0,9.837752868E0
2.127727247E0,1.540379524E-1,4.845465720E-2,9.837192535E0,9.838517801E0
2.130287872E0,1.443171203E-1,4.381856322E-2,9.826126099E0,9.827283531E0
2.132848966E0,1.444666684E-1,4.830510542E-2,9.825078964E0,9.826259749E0
2.135409955E0,1.495514214E-1,5.009972304E-2,9.829116821E0,9.830382144E0
2.137970684E0,1.492523104E-1,5.174478889E-2,9.832856178E0,9.834124994E0
2.140531674E0,1.491027623E-1,5.324030295E-2,9.833753586E0,9.835027999E0
2.143092872E0,1.467099339E-1,5.952146277E-2,9.834650993E0,9.835925313E0
2.145653914E0,1.497009695E-1,6.041877344E-2,9.833154678E0,9.834479739E0
2.148214539E0,1.428215951E-1,5.667998642E-2,9.827471733E0,9.828672916E0
2.150774955E0,1.431207061E-1,5.952146277E-2,9.828668594E0,9.829890777E0
2.153335476E0,1.435693651E-1,5.997011811E-2,9.829864502E0,9.831095804E0
2.155895841E0,1.464108378E-1,6.026922166E-2,9.828668594E0,9.829943787E0
2.158455945E0,1.514955908E-1,6.071787328E-2,9.830014229E0,9.831369046E0
2.161016153E0,1.511964798E-1,6.131608039E-2,9.831509590E0,9.832863309E0
2.163576466E0,1.488036513E-1,6.191428751E-2,9.828070641E0,9.829392068E0
2.166136882E0,1.396810263E-1,5.324030295E-2,9.820443153E0,9.821580782E0
2.168697507E0,1.356431395E-1,5.653043464E-2,9.822537422E0,9.823636606E0
2.171258132E0,1.274178028E-1,6.206383556E-2,9.829266548E0,9.830288302E0
2.173818809E0,1.227817088E-1,6.460621208E-2,9.833005905E0,9.833984668E0
2.176379382E0,1.235294715E-1,6.699903309E-2,9.833903313E0,9.834907359E0
2.178939955E0,1.244267747E-1,7.148557901E-2,9.834799767E0,9.835846616E0
2.181500684E0,1.275673509E-1,7.328019291E-2,9.833304405E0,9.834404860E0
2.184061309E0,1.236790195E-1,6.789634377E-2,9.820293427E0,9.821306909E0
2.186622195E0,1.239781231E-1,6.939185411E-2,9.815209389E0,9.816237627E0
2.189183237E0,1.220339537E-1,6.610172242E-2,9.818200111E0,9.819180982E0
2.191744226E0,1.227817088E-1,6.340979785E-2,9.818349838E0,9.819322263E0
2.194305320E0,1.211366430E-1,6.340979785E-2,9.818648338E0,9.819600301E0
2.196866101E0,1.175474152E-1,6.131608039E-2,9.816704750E0,9.817599972E0
2.199426518E0,1.167996526E-1,6.191428751E-2,9.812666893E0,9.813557311E0
2.201987195E0,1.069292650E-1,5.069793016E-2,9.804739952E0,9.805454078E0
2.204547820E0,1.046859920E-1,4.725824669E-2,9.806385040E0,9.807057666E0
2.207108393E0,1.049850956E-1,4.441677034E-2,9.810422897E0,9.811085167E0
2.209669278E0,1.055833027E-1,4.426721856E-2,9.816405296E0,9.817072902E0
2.212230007E0,1.061815023E-1,4.441677034E-2,9.821788788E0,9.822463151E0
2.214790841E0,1.067797095E-1,4.456632212E-2,9.831360817E0,9.832041679E0
2.217351934E0,1.073779166E-1,4.725824669E-2,9.837491989E0,9.838191500E0
2.219912976E0,1.034895778E-1,4.277170449E-2,9.838389397E0,9.839026651E0
2.222473809E0,1.087238789E-1,4.262215272E-2,9.843025208E0,9.843717934E0
2.225034695E0,1.159023494E-1,4.277170449E-2,9.849605560E0,9.850380321E0
2.227595632E0,1.221835092E-1,4.292125627E-2,9.853045464E0,9.853896486E0
2.230156205E0,1.278664619E-1,4.322035983E-2,9.856185913E0,9.857110052E0
2.232716778E0,1.281655580E-1,4.591228440E-2,9.854391098E0,9.855331464E0
2.235277559E0,1.310070455E-1,4.606183618E-2,9.850502968E0,9.851481780E0
2.237838497E0,1.265204996E-1,4.172484577E-2,9.842576981E0,9.843478553E0
2.240399434E0,1.313061416E-1,4.172484577E-2,9.844222069E0,9.845186154E0
2.242960164E0,1.332503110E-1,4.426721856E-2,9.848259926E0,9.849260825E0
2.245520789E0,1.396810263E-1,4.666004330E-2,9.854391098E0,9.855491457E0
2.248081257E0,1.408774406E-1,4.396811500E-2,9.857382774E0,9.858487450E0
2.250641518E0,1.395314634E-1,4.426721856E-2,9.860074043E0,9.861160619E0
2.253201934E0,1.408774406E-1,4.695914313E-2,9.862616539E0,9.863734415E0
2.255762455E0,1.328016520E-1,4.247260094E-2,9.860373497E0,9.861359222E0
2.258323080E0,1.344467252E-1,4.247260094E-2,9.869496346E0,9.870503430E0
2.260883705E0,1.359422356E-1,4.007977992E-2,9.870393753E0,9.871411222E0
2.263444591E0,1.372881979E-1,4.307080805E-2,9.873683929E0,9.874732274E0
2.266005528E0,1.387837082E-1,4.561318085E-2,9.874281883E0,9.875362484E0
2.268566101E0,1.401296705E-1,4.576273263E-2,9.877272606E0,9.878372573E0
2.271126622E0,1.437189132E-1,4.830510542E-2,9.882507324E0,9.883670347E0
2.273687299E0,1.425224990E-1,4.366901144E-2,9.880114555E0,9.881238954E0
2.276248080E0,1.476072520E-1,4.576273263E-2,9.881908417E0,9.883116719E0
2.278809070E0,1.498505175E-1,4.785645381E-2,9.883703232E0,9.884954982E0
2.281370112E0,1.519442350E-1,5.219344422E-2,9.882955551E0,9.884261309E0
2.283930893E0,1.538884044E-1,5.608177930E-2,9.882357597E0,9.883714812E0
2.286491726E0,1.534397453E-1,5.952146277E-2,9.879515648E0,9.880886397E0
2.289052768E0,1.553839147E-1,6.281159073E-2,9.879665375E0,9.881086852E0
2.291613653E0,1.479063481E-1,5.877370760E-2,9.870542526E0,9.871825586E0
2.294174539E0,1.476072520E-1,6.146563217E-2,9.871141434E0,9.872436332E0
2.296735372E0,1.426720470E-1,6.146563217E-2,9.871739388E0,9.872961657E0
2.299296466E0,1.384846121E-1,6.655038148E-2,9.872487068E0,9.873682588E0
2.301857768E0,1.372881979E-1,7.342974842E-2,9.866056442E0,9.867284819E0
2.304418757E0,1.339980662E-1,7.477571070E-2,9.865308762E0,9.866502108E0
2.306979278E0,1.313061416E-1,7.612167299E-2,9.862466812E0,9.863634595E0
2.309539382E0,1.220339537E-1,6.326024979E-2,9.853045464E0,9.854004214E0
2.312099278E0,1.250249892E-1,5.578267947E-2,9.851100922E0,9.852052188E0
2.314659487E0,1.277169138E-1,5.174478889E-2,9.849455833E0,9.850419755E0
2.317219747E0,1.277169138E-1,4.845465720E-2,9.848110199E0,9.849057516E0
2.319779747E0,1.278664619E-1,4.561318085E-2,9.844820023E0,9.845756023E0
2.322339695E0,1.305583864E-1,4.800600559E-2,9.841979027E0,9.842962015E0
2.324900059E0,1.331007630E-1,5.024927482E-2,9.839586258E0,9.840614744E0
2.327460737E0,1.283151209E-1,4.307080805E-2,9.830613136E0,9.831544868E0
2.330021309E0,1.305583864E-1,4.531407729E-2,9.826575279E0,9.827547027E0
2.332581622E0,1.301097274E-1,4.501497746E-2,9.825677872E0,9.826642383E0
2.335141934E0,1.274178028E-1,4.965107143E-2,9.824930191E0,9.825881832E0
2.337702299E0,1.277169138E-1,5.144568533E-2,9.824481010E0,9.825445811E0
2.340262351E0,1.256231815E-1,5.563312769E-2,9.826575279E0,9.827535701E0
2.342822143E0,1.263709515E-1,6.415756047E-2,9.826126099E0,9.827148107E0
2.345381882E0,1.176969633E-1,5.742774159E-2,9.818798065E0,9.819671378E0
2.347941570E0,1.211366430E-1,5.309075117E-2,9.816405296E0,9.817296250E0
2.350501362E0,1.242772266E-1,5.189434066E-2,9.816704750E0,9.817628532E0
2.353061101E0,1.272682548E-1,5.324030295E-2,9.817152977E0,9.818122240E0
2.355620789E0,1.322034448E-1,5.219344422E-2,9.815209389E0,9.816238447E0
2.358180684E0,1.344467252E-1,5.383851007E-2,9.811320305E0,9.812389140E0
2.360740737E0,1.339980662E-1,5.294119939E-2,9.807881355E0,9.808939542E0
2.363300841E0,1.268195957E-1,4.531407729E-2,9.798159599E0,9.799085065E0
2.365860945E0,1.266700476E-1,4.740779847E-2,9.798309326E0,9.799242749E0
2.368420841E0,1.292124242E-1,4.680959135E-2,9.803244591E0,9.804207846E0
2.370980789E0,1.290628761E-1,5.129613727E-2,9.807731628E0,9.808714911E0
2.373540684E0,1.314556897E-1,5.518447235E-2,9.806983948E0,9.808020191E0
2.376100424E0,1.336989701E-1,5.892325938E-2,9.808927536E0,9.810015636E0
2.378660059E0,1.357926875E-1,5.982056633E-2,9.810572624E0,9.811694725E0
2.381219851E0,1.283151209E-1,5.368895829E-2,9.807731628E0,9.808717907E0
2.383780112E0,1.257727444E-1,5.219344422E-2,9.808927536E0,9.809872698E0
2.386340268E0,1.283151209E-1,5.353940651E-2,9.815059662E0,9.816044387E0
2.388900528E0,1.307079345E-1,5.473581702E-2,9.818050385E0,9.819072967E0
2.391460580E0,1.353440285E-1,5.353940651E-2,9.820742607E0,9.821821106E0
2.394020268E0,1.371386498E-1,5.488536879E-2,9.823433876E0,9.824544393E0
2.396579903E0,1.387837082E-1,5.398806185E-2,9.828070641E0,9.829198754E0
2.399139382E0,1.333998591E-1,4.621138796E-2,9.818200111E0,9.819215062E0
2.401698966E0,1.325025558E-1,4.576273263E-2,9.815807343E0,9.816808287E0
2.404258966E0,1.317548007E-1,4.770690203E-2,9.813862801E0,9.814863134E0
2.406819174E0,1.336989701E-1,4.965107143E-2,9.814610481E0,9.815646670E0
2.409379539E0,1.356431395E-1,4.905286431E-2,9.815358162E0,9.816417936E0
2.411940007E0,1.396810263E-1,4.636093974E-2,9.818648338E0,9.819751286E0
2.414500528E0,1.434198022E-1,4.396811500E-2,9.821490288E0,9.822635792E0
2.417061049E0,1.398305744E-1,3.753740340E-2,9.814909935E0,9.815977724E0
2.419621674E0,1.453639716E-1,3.574278951E-2,9.812815666E0,9.813957384E0
2.422182247E0,1.502991766E-1,3.664009646E-2,9.811170578E0,9.812390150E0
2.424742664E0,1.522433460E-1,4.232304916E-2,9.812367439E0,9.813639694E0
2.427302872E0,1.565803289E-1,4.262215272E-2,9.815807343E0,9.817148661E0
2.429862924E0,1.580758393E-1,4.307080805E-2,9.814162254E0,9.815529727E0
2.432423497E0,1.571785361E-1,4.351946339E-2,9.812965393E0,9.814320600E0
2.434984487E0,1.470090449E-1,3.708875179E-2,9.807282448E0,9.808454325E0
2.437545632E0,1.492523104E-1,3.768695518E-2,9.808629036E0,9.809836906E0
2.440106987E0,1.465603858E-1,3.604188934E-2,9.809974670E0,9.811135612E0
2.442668601E0,1.441675574E-1,3.933202103E-2,9.813564301E0,9.814702011E0
2.445230268E0,1.447657645E-1,4.247260094E-2,9.814460754E0,9.815620253E0
2.447791570E0,1.429711580E-1,4.531407729E-2,9.817900658E0,9.819046157E0
2.450352716E0,1.462612897E-1,4.546362907E-2,9.823285103E0,9.824479097E0
2.452913757E0,1.423729509E-1,3.888336942E-2,9.818798065E0,9.819907200E0
2.455474643E0,1.450648755E-1,4.157529399E-2,9.818648338E0,9.819807916E0
2.458035528E0,1.500000656E-1,4.905286431E-2,9.816255569E0,9.817524108E0
2.460596362E0,1.520937830E-1,5.069793016E-2,9.814311981E0,9.815621349E0
2.463157195E0,1.540379524E-1,5.727819353E-2,9.817602158E0,9.818977574E0
2.465718028E0,1.558325738E-1,6.056832150E-2,9.820592880E0,9.822015925E0
2.468278914E0,1.576271951E-1,6.849455088E-2,9.820892334E0,9.822396045E0
2.470840164E0,1.522433460E-1,6.610172242E-2,9.819097519E0,9.820500169E0
2.473401309E0,1.513460279E-1,6.789634377E-2,9.826126099E0,9.827526120E0
2.475961882E0,1.483550072E-1,7.193423063E-2,9.832406998E0,9.833789255E0
2.478522195E0,1.458126307E-1,7.328019291E-2,9.838089943E0,9.839443330E0
2.481082872E0,1.461117268E-1,7.686942816E-2,9.845417976E0,9.846802155E0
2.483643757E0,1.465603858E-1,8.255238086E-2,9.854540825E0,9.855976345E0
2.486204695E0,1.470090449E-1,8.539386094E-2,9.862616539E0,9.864081750E0
2.488765528E0,1.405783296E-1,8.330013603E-2,9.865159035E0,9.866512249E0
2.491326309E0,1.411765367E-1,8.045866340E-2,9.868748665E0,9.870086353E0
2.493887195E0,1.443171203E-1,8.060821146E-2,9.872187614E0,9.873571462E0
2.496448132E0,1.446162164E-1,8.075776696E-2,9.877572060E0,9.878960748E0
2.499009226E0,1.450648755E-1,8.105687052E-2,9.880114555E0,9.881511912E0
2.501570007E0,1.456630826E-1,8.389834315E-2,9.879964828E0,9.881394723E0
2.504130268E0,1.438684613E-1,8.883354068E-2,9.880114555E0,9.881561271E0
2.506690737E0,1.331007630E-1,8.629116416E-2,9.870841980E0,9.872116459E0
2.509251518E0,1.298106313E-1,8.793623000E-2,9.866654396E0,9.867900109E0
2.511812455E0,1.319043487E-1,8.718847483E-2,9.860672951E0,9.861940561E0
2.514373393E0,1.362413466E-1,8.659026772E-2,9.857980728E0,9.859302390E0
2.516934487E0,1.353440285E-1,8.614161611E-2,9.858130455E0,9.859435808E0
2.519495684E0,1.347458214E-1,8.838488907E-2,9.856036186E0,9.857353480E0
2.522056726E0,1.366899908E-1,8.793623000E-2,9.851848602E0,9.853189221E0
2.524617455E0,1.314556897E-1,8.075776696E-2,9.843772888E0,9.844981823E0
2.527178289E0,1.308574826E-1,8.315058798E-2,9.840632439E0,9.841853712E0
2.529739330E0,1.328016520E-1,8.285148442E-2,9.837941170E0,9.839186303E0
2.532300216E0,1.345962733E-1,8.285148442E-2,9.838089943E0,9.839359443E0
2.534860841E0,1.363908947E-1,7.806584239E-2,9.840782166E0,9.842036902E0
2.537421466E0,1.404287815E-1,7.402794808E-2,9.838389397E0,9.839670030E0
2.539982403E0,1.416251957E-1,7.073781639E-2,9.838837624E0,9.840111144E0
2.542543601E0,1.383350641E-1,6.086742505E-2,9.834799767E0,9.835960954E0
2.545104643E0,1.416251957E-1,6.086742505E-2,9.837491989E0,9.838699669E0
2.547665737E0,1.398305744E-1,6.340979785E-2,9.839884758E0,9.841082534E0
